[harness] tree 05b644c
[SIM_TUNE] {"DAWN_LIVE":1,"STATE_RECORDS":1,"LAND_KNOW":1,"PEER_SEATS":1,"FOUND_DRIFT":1,"ABSORB_ORG_ERA":1,"TRIBUTE_UP":0.33,"ENGULF":8,"FEAR_REACH":1,"WAR_FINISH":1,"SMALL_WAR":8,"RELIEF_REACH":1,"EXCH_WAVE":3,"TECH_USE":1,"VASSAL_LEVY":0.5,"DISSOLVE_CORE":1,"SETT_STRIDE":3,"TRADE_STRIDE":5,"LEAN_YEAR":1,"HARVEST_YEARS":1}
[peopleSim] hearth pin Nile picked at tile (138,40) (27.0E 30.0N) — maturity deferred to the stagger law
[peopleSim] hearth pin Mesopotamia picked at tile (149,38) (43.5E 33.0N) — maturity deferred to the stagger law
[peopleSim] hearth pin Indus picked at tile (167,41) (70.5E 28.5N) — maturity deferred to the stagger law
[peopleSim] hearth pin Yellow River picked at tile (196,36) (114.0E 36.0N) — maturity deferred to the stagger law
[peopleSim] hearth candidate at (138,40) (27.0E 30.0N) score 5.41 pkg=wheat(suit 0.78) — ARMED: ~1151y of peopled-basin time from maturity
[peopleSim] hearth candidate at (149,38) (43.5E 33.0N) score 6.29 pkg=wheat(suit 1.00) — ARMED: ~900y of peopled-basin time from maturity
[peopleSim] hearth candidate at (167,41) (70.5E 28.5N) score 6.30 pkg=wheat(suit 0.97) — ARMED: ~929y of peopled-basin time from maturity
[peopleSim] hearth candidate at (196,36) (114.0E 36.0N) score 4.55 pkg=rice(suit 0.79) — ARMED: ~3173y of peopled-basin time from maturity
[peopleSim] hearth candidate at (56,49) (-96.0E 16.5N) score 1.89 pkg=maize(suit 0.84) — ARMED: ~5373y of peopled-basin time from maturity
[peopleSim] hearth candidate at (111,53) (-13.5E 10.5N) score 1.69 pkg=sorghum(suit 0.62) — ARMED: ~3251y of peopled-basin time from maturity
[peopleSim] hearth candidate at (136,72) (24.0E -18.0N) score 1.13 pkg=tubers(suit 0.54) — ARMED: ~5599y of peopled-basin time from maturity
[peopleSim] hearth candidate at (77,72) (-64.5E -18.0N) score 0.68 pkg=tubers(suit 0.44) — ARMED: ~6790y of peopled-basin time from maturity
[peopleSim] hearth candidate at (31,23) (-133.5E 55.5N) score 0.50 — ARMED: ~13000y of peopled-basin time from maturity
[peopleSim] hearth candidate at (117,23) (-4.5E 55.5N) score 0.50 — ARMED: ~13000y of peopled-basin time from maturity

=== EGYPT AUTOPSY  480x240 (tw=240)  seed 8817  box lon 24..36 lat 20..33 (66 land tiles) ===
  step | box: sett  Σpeople | largest (people/urban  fed  dis  org) cid | realm@box: id  boxT  worldT   km²  mem  cap/load  fronts | field: Σpop  Σcap
  3900 |   0       0 |   (none) |         (no realm owns the box) | 11168 19605
  4000 |   0       0 |   (none) |         (no realm owns the box) | 11298 19605
  4100 |   0       0 |   (none) |         (no realm owns the box) | 11427 19605
  4200 |   0       0 |   (none) |         (no realm owns the box) | 11555 19605
  4300 |   0       0 |   (none) |         (no realm owns the box) | 11682 19605
  4400 |   0       0 |   (none) |         (no realm owns the box) | 11808 19605
  4500 |   0       0 |   (none) |         (no realm owns the box) | 11934 19605
  4600 |   0       0 |   (none) |         (no realm owns the box) | 12058 19605
  4700 |   0       0 |   (none) |         (no realm owns the box) | 12181 19605
  4800 |   0       0 |   (none) |         (no realm owns the box) | 12303 19605
  4900 |   0       0 |   (none) |         (no realm owns the box) | 12424 19605
  5000 |   0       0 |   (none) |         (no realm owns the box) | 12544 19605
  5100 |   0       0 |   (none) |         (no realm owns the box) | 12662 19605
  5200 |   0       0 |   (none) |         (no realm owns the box) | 12780 19605
  5300 |   0       0 |   (none) |         (no realm owns the box) | 12896 19605
  5400 |   0       0 |   (none) |         (no realm owns the box) | 13010 19605
  5500 |   0       0 |   (none) |         (no realm owns the box) | 13124 19605
  5600 |   0       0 |   (none) |         (no realm owns the box) | 13236 19605
  5700 |   0       0 |   (none) |         (no realm owns the box) | 13347 19605
  5800 |   0       0 |   (none) |         (no realm owns the box) | 13457 19605
  5900 |   0       0 |   (none) |         (no realm owns the box) | 13565 19605
  6000 |   0       0 |   (none) |         (no realm owns the box) | 13672 19605
  6100 |   0       0 |   (none) |         (no realm owns the box) | 13778 19605
  6200 |   0       0 |   (none) |         (no realm owns the box) | 13882 19605
  6300 |   0       0 |   (none) |         (no realm owns the box) | 13985 19605
  6400 |   0       0 |   (none) |         (no realm owns the box) | 14086 19605
  6500 |   0       0 |   (none) |         (no realm owns the box) | 14187 19605
  6600 |   0       0 |   (none) |         (no realm owns the box) | 14285 19605
  6700 |   0       0 |   (none) |         (no realm owns the box) | 14383 19605
  6800 |   0       0 |   (none) |         (no realm owns the box) | 14478 19605
  6900 |   0       0 |   (none) |         (no realm owns the box) | 14573 19605
  7000 |   0       0 |   (none) |         (no realm owns the box) | 14666 19605
  7100 |   0       0 |   (none) |         (no realm owns the box) | 14758 19605
  7200 |   0       0 |   (none) |         (no realm owns the box) | 14848 19605
  7300 |   0       0 |   (none) |         (no realm owns the box) | 14937 19605
[peopleSim] AGRICULTURE INVENTED at (149,38) (43.5E 33.0N) — the basin farms; a city will rise when its market gathers one (score 6.29)
  7400 |   0       0 |   (none) |         (no realm owns the box) | 15025 19605
[peopleSim] AGRICULTURE INVENTED at (167,41) (70.5E 28.5N) — the basin farms; a city will rise when its market gathers one (score 6.30)
  7500 |   0       0 |   (none) |         (no realm owns the box) | 15111 19605
  7600 |   0       0 |   (none) |         (no realm owns the box) | 15195 19605
  7700 |   0       0 |   (none) |         (no realm owns the box) | 15279 19605
  7800 |   0       0 |   (none) |         (no realm owns the box) | 15361 19605
  7900 |   0       0 |   (none) |         (no realm owns the box) | 15442 19605
  8000 |   0       0 |   (none) |         (no realm owns the box) | 15521 19605
  8100 |   0       0 |   (none) |         (no realm owns the box) | 16447 118486
  8200 |   0       0 |   (none) |         (no realm owns the box) | 17717 118486
  8300 |   0       0 |   (none) |         (no realm owns the box) | 19062 118486
  8400 |   0       0 |   (none) |         (no realm owns the box) | 20456 118486
  8500 |   0       0 |   (none) |         (no realm owns the box) | 21894 118486
  8600 |   0       0 |   (none) |         (no realm owns the box) | 23373 118486
  8700 |   0       0 |   (none) |         (no realm owns the box) | 24801 207304
  8800 |   0       0 |   (none) |         (no realm owns the box) | 26136 207304
  8900 |   0       0 |   (none) |         (no realm owns the box) | 27801 207304
  9000 |   0       0 |   (none) |         (no realm owns the box) | 29642 207304
  9100 |   0       0 |   (none) |         (no realm owns the box) | 31613 207304
  9200 |   0       0 |   (none) |         (no realm owns the box) | 33696 207304
  9300 |   0       0 |   (none) |         (no realm owns the box) | 35883 207304
  9400 |   0       0 |   (none) |         (no realm owns the box) | 37963 249161
  9500 |   0       0 |   (none) |         (no realm owns the box) | 40074 249161
  9600 |   0       0 |   (none) |         (no realm owns the box) | 42405 249161
[peopleSim] AGRICULTURE INVENTED at (138,40) (27.0E 30.0N) — the basin farms; a city will rise when its market gathers one (score 5.41)
  9700 |   0       0 |   (none) |         (no realm owns the box) | 44906 249161
  9800 |   0       0 |   (none) |         (no realm owns the box) | 47553 249161
  9900 |   0       0 |   (none) |         (no realm owns the box) | 50332 249161
 10000 |   0       0 |   (none) |         (no realm owns the box) | 53234 249161
 10100 |   0       0 |   (none) |         (no realm owns the box) | 55049 330039
 10200 |   0       0 |   (none) |         (no realm owns the box) | 56850 330039
 10300 |   0       0 |   (none) |         (no realm owns the box) | 58913 330039
 10400 |   0       0 |   (none) |         (no realm owns the box) | 61211 330039
 10500 |   0       0 |   (none) |         (no realm owns the box) | 63730 330039
 10600 |   0       0 |   (none) |         (no realm owns the box) | 66459 330039
 10700 |   0       0 |   (none) |         (no realm owns the box) | 69393 343130
 10800 |   0       0 |   (none) |         (no realm owns the box) | 72600 343130
 10900 |   0       0 |   (none) |         (no realm owns the box) | 76004 343130
 11000 |   0       0 |   (none) |         (no realm owns the box) | 79595 343130
 11100 |   0       0 |   (none) |         (no realm owns the box) | 83348 343130
 11200 |   0       0 |   (none) |         (no realm owns the box) | 87269 343130
 11300 |   0       0 |   (none) |         (no realm owns the box) | 91360 343130
 11400 |   0       0 |   (none) |         (no realm owns the box) | 95659 356163
 11500 |   0       0 |   (none) |         (no realm owns the box) | 100191 356163
 11600 |   0       0 |   (none) |         (no realm owns the box) | 104894 356163
 11700 |   0       0 |   (none) |         (no realm owns the box) | 109759 356163
 11800 |   0       0 |   (none) |         (no realm owns the box) | 114774 356163
 11900 |   0       0 |   (none) |         (no realm owns the box) | 119930 356163
 12000 |   0       0 |   (none) |         (no realm owns the box) | 125216 356163
 12100 |   0       0 |   (none) |         (no realm owns the box) | 130723 368306
 12200 |   0       0 |   (none) |         (no realm owns the box) | 136394 368307
 12300 |   0       0 |   (none) |         (no realm owns the box) | 142189 368314
 12400 |   0       0 |   (none) |         (no realm owns the box) | 148090 368359
 12500 |   0       0 |   (none) |         (no realm owns the box) | 154077 368468
 12600 |   0       0 |   (none) |         (no realm owns the box) | 160140 368708
 12700 |   0       0 |   (none) |         (no realm owns the box) | 166289 381382
 12800 |   0       0 |   (none) |         (no realm owns the box) | 172677 381782
 12900 |   0       0 |   (none) |         (no realm owns the box) | 179145 382401
 13000 |   0       0 |   (none) |         (no realm owns the box) | 185685 383275
 13100 |   0       0 |   (none) |         (no realm owns the box) | 192281 384507
 13200 |   0       0 |   (none) |         (no realm owns the box) | 198921 386238
 13300 |   0       0 |   (none) |         (no realm owns the box) | 205604 388462
 13400 |   0       0 |   (none) |         (no realm owns the box) | 212426 400694
 13500 |   0       0 |   (none) |         (no realm owns the box) | 219436 403500
 13600 |   0       0 |   (none) |         (no realm owns the box) | 226507 406796
 13700 |   0       0 |   (none) |         (no realm owns the box) | 233642 410562
 13800 |   0       0 |   (none) |         (no realm owns the box) | 240842 414775
 13900 |   0       0 |   (none) |         (no realm owns the box) | 248109 419407
 14000 |   0       0 |   (none) |         (no realm owns the box) | 255447 424432
 14100 |   0       0 |   (none) |         (no realm owns the box) | 263088 438116
 14200 |   0       0 |   (none) |         (no realm owns the box) | 270875 443644
 14300 |   0       0 |   (none) |         (no realm owns the box) | 278742 449562
 14400 |   0       0 |   (none) |         (no realm owns the box) | 286693 455849
 14500 |   0       0 |   (none) |         (no realm owns the box) | 294732 462483
 14600 |   0       0 |   (none) |         (no realm owns the box) | 302863 469442
 14700 |   0       0 |   (none) |         (no realm owns the box) | 311093 483084
 14800 |   4      60 | Ňěňní         15/    2 0.99 0.00 0.28 c-1 |         (no realm owns the box) | 319573 491068
 14900 |   8    9332 | Ňěňní       6363/  385 0.99 0.00 0.28 c-1 |         (no realm owns the box) | 327243 499912
 15000 |  12   10617 | Ňěňní       8833/  394 0.98 0.04 0.29 c-1 |         (no realm owns the box) | 334780 507624
 15100 |  14   10973 | Ňěňní       9071/  403 0.98 0.04 0.29 c-1 |         (no realm owns the box) | 342741 515638
 15200 |  14   11271 | Ňěňní       9296/  413 0.98 0.04 0.30 c-1 |         (no realm owns the box) | 350943 523680
 15300 |  14   11560 | Ňěňní       9522/  422 0.97 0.08 0.30 c-1 |         (no realm owns the box) | 359334 531940
 15400 |  15   11868 | Ňěňní       9756/  430 0.98 0.08 0.31 c-1 |         (no realm owns the box) | 368065 555042
 15500 |  15   12178 | Ňěňní      10002/  438 0.98 0.08 0.32 c-1 |         (no realm owns the box) | 377219 563748
 15600 |  15   12488 | Ňěňní      10246/  449 0.98 0.11 0.32 c-1 |         (no realm owns the box) | 386491 572384
 15700 |  16   12797 | Ňěňní      10492/  460 0.97 0.11 0.33 c-1 |         (no realm owns the box) | 395970 581940
 15800 |  16   13100 | Ňěňní      10743/  470 0.98 0.11 0.34 c-1 |         (no realm owns the box) | 405428 590967
 15900 |  16   13967 | Ňěňní      10971/  480 0.98 0.15 0.34 c-1 |         (no realm owns the box) | 413837 600241
 16000 |  17   14294 | Ňěňní      11185/  489 0.99 0.15 0.35 c-1 |         (no realm owns the box) | 422301 572454
 16100 |  17   14563 | Ňěňní      11332/  498 0.99 0.15 0.36 c-1 |         (no realm owns the box) | 428941 591385
 16200 |  17   14806 | Ňěňní      11502/  506 0.99 0.18 0.36 c1 |         (no realm owns the box) | 436606 599345
 16300 |  17   15016 | Ňěňní      11626/  482 0.99 0.18 0.37 c1 |    1   32     32   798k    1  -/-   0 | 440630 608364
 16400 |  17   15215 | Ňěňní      11762/  480 0.99 0.18 0.38 c1 |    1   32     32   798k   17  26/50   0 | 445119 617440
 16500 |  20   15547 | Ňěňní      11989/  506 0.99 0.22 0.38 c1 |    1   22     22   540k   17  26/50   0 | 452421 628003
 16600 |  16   15106 | Ňěňní       7338/  527 0.85 0.22 0.39 c1 |    1   16     16   395k   13  17/26   0 | 461589 630313
 16700 |  20   15415 | Ňěňní       7413/  540 0.60 0.22 0.40 c1 |    1   16     16   395k    5  16/5   1 | 469658 639225
 16800 |  21   16083 | Sùlhụ̌      5144/  697 0.64 0.07 0.37 c22 |    1   14     14   346k    5  16/5   1 | 478308 663928
 16900 |  25   16726 | Sùlhụ̌      5378/  607 0.55 0.07 0.38 c22 |    2   13     13   331k    2  17/0   0 | 478453 669283
 17000 |  26   17042 | Sùlhụ̌      5693/  430 0.39 0.07 0.38 c22 |    1   14     14   345k    2  16/1   0 | 479230 673601
 17100 |  27   17371 | Sùlhụ̌      5785/  716 0.28 0.13 0.39 c22 |    1   14     14   345k    2  16/1   0 | 495824 682192
 17200 |  27   17669 | Sùlhụ̌      5943/  737 0.20 0.13 0.40 c22 |    1   13     13   320k    2  14/1   0 | 504706 689884
 17300 |  27   17945 | Sùlhụ̌      6267/  755 0.18 0.13 0.41 c22 |    2   14     14   357k    1  18/0   0 | 512527 700358
 17400 |  28   18240 | Sùlhụ̌      6376/  772 0.29 0.17 0.41 c22 |    2   14     14   357k    1  18/0   0 | 520386 718165
 17500 |  28   18514 | Sùlhụ̌      6486/  789 0.37 0.17 0.42 c22 |    1   14     14   345k    2  16/1   0 | 527929 726234
 17600 |  28   18763 | Sùlhụ̌      6713/  801 0.42 0.17 0.43 c22 |    2   14     14   357k    1  18/0   0 | 534552 721233
 17700 |  29   19015 | Sùlhụ̌      6882/  827 0.46 0.22 0.43 c22 |    2   14     14   357k    1  18/0   0 | 540423 718234
 17800 |  29   18873 | Sùlhụ̌      7009/  841 0.52 0.22 0.44 c22 |    1   15     15   370k    2  9/3   0 | 544755 728585
 17900 |  29   17720 | Sùlhụ̌      7398/  854 0.58 0.22 0.45 c22 |    1   14     14   345k    2  8/3   0 | 548969 739918
 18000 |  29   17895 | Sùlhụ̌      7785/  856 0.64 0.26 0.45 c22 |    2   14     15   384k    1  18/0   0 | 554298 735706
 18100 |  29   18017 | Sùlhụ̌      7835/  863 0.69 0.26 0.46 c22 |    2   14     15   384k    1  18/0   0 | 559591 753106
 18200 |  28   13983 | Fùlpū       3455/  814 0.23 0.33 0.49 c2 |    1   14     14   345k    1  8/4   0 | 564903 764793
 18300 |  29   12541 | Fùlpū       3748/  813 0.20 0.36 0.49 c2 |    1   15     15   370k    1  8/4   0 | 571322 785638
 18400 |  25   12460 | Fùlpū       3663/  789 0.14 0.36 0.50 c2 |    1   15     15   370k    1  8/4   0 | 574598 786640
 18500 |  29   16436 | Ǐkfí        6051/  277 0.88 0.00 0.48 c93 |    2   15     15   383k    1  18/0   0 | 546040 771545
 18600 |  25   17198 | Ǐkfí        5990/  512 0.64 0.06 0.48 c93 |    2   17     17   433k    1  18/0   0 | 546435 788166
 18700 |  28   17229 | Ǐkfí        6041/  145 0.46 0.06 0.49 c93 |    2   17     17   433k    1  18/0   0 | 524885 794717
[peopleSim] AGRICULTURE INVENTED at (196,36) (114.0E 36.0N) — the basin farms; a city will rise when its market gathers one (score 4.55)
 18800 |  29   18216 | Ǐkfí        7628/  228 0.33 0.06 0.50 c93 |    2   15     15   382k    1  18/0   0 | 537553 799463
 18900 |  30   17724 | Ǐkfí        7584/  590 0.23 0.12 0.50 c93 |    2   16     16   407k    1  18/0   0 | 551947 795051
 19000 |  30   17462 | Ǐkfí        7555/  134 0.17 0.12 0.51 c93 |    2   16     16   407k    1  18/0   0 | 541432 800589
 19100 |  30   17357 | Ǐkfí        7669/  777 0.12 0.12 0.52 c93 |    2   17     17   433k    1  18/0   0 | 564050 806151
[peopleSim] AGRICULTURE INVENTED at (111,53) (-13.5E 10.5N) — the basin farms; a city will rise when its market gathers one (score 1.69)
 19200 |  30   13440 | Ǐkfí        3749/  852 0.09 0.16 0.53 c93 |  105   16     17   415k    4  27/5   0 | 571311 783958
 19300 |  30   18342 | Ǐkfí        4473/  447 0.06 0.16 0.53 c93 |    2   18     19   485k    1  18/0   0 | 564296 749813
 19400 |  30   18317 | Ǐkfí        4457/  446 0.06 0.16 0.54 c93 |    2   18     19   485k    1  18/0   0 | 575247 776024
 19500 |  30   17578 | Ǐkfí        4442/  444 0.09 0.21 0.54 c93 |    2   16     16   408k    1  18/0   0 | 578461 818188
 19600 |  32   20661 | Ǐkfí        4430/  443 0.07 0.21 0.55 c93 |    2   17     17   433k    1  18/0   0 | 585790 781191
 19700 |  32   19721 | Ǐkfí        4419/  442 0.05 0.21 0.55 c93 |    2   17     17   433k    4  37/15   0 | 596687 761703
 19800 |  33   21252 | Fùlpū       5844/  831 0.24 0.48 0.59 c137 |    2   17     17   433k    4  37/15   0 | 581591 773712
 19900 |  32   15241 | Ǐkfí        4401/  440 0.02 0.25 0.56 c93 |  105   15     16   391k    2  24/0   1 | 582420 772467
 20000 |  31   14804 | Ǐkfí        4394/  439 0.02 0.25 0.57 c93 |  105   15     16   391k    3  41/31   0 | 583313 775424
 20100 |  29   14382 | Ǐkfí        4388/  439 0.01 0.29 0.57 c93 |  137   17     17   429k    3  19/21   2 | 592972 882950
 20200 |  31   11459 | Exany         3173/  780 0.01 0.20 0.59 c147 |  137   16     16   405k    2  47/2   1 | 590401 838452
 20300 |  28   11020 | Exany         3077/  753 0.01 0.20 0.60 c147 |  137   16     16   405k    3  42/4   1 | 587085 840609
 20400 |  31    7536 | Fùlpū       2542/  628 0.05 0.51 0.61 c137 |  230   13     13   314k    1  -/-   0 | 600762 923354
[peopleSim] hearth candidate at (117,23) (-4.5E 55.5N) stood down — the farming package arrived before it was invented
 20500 |  31   10669 | Xụ́thị̌     3200/  721 0.05 0.11 0.61 c22 |  230   14     14   338k    1  -/-   0 | 596342 793626
 20600 |  31   11527 | Xụ́thị̌     3676/  729 0.03 0.11 0.61 c22 |   22   14     15   383k    3  35/5   1 | 583794 806626
[transHeap] step=20688 cap=2048 peakN=1121 pushes=6298 (0.0MB backing)
 20700 |  31   11299 | Xụ́thị̌     3675/  747 0.02 0.15 0.62 c22 |   22   14     15   383k    3  35/5   1 | 577659 808385
 20800 |  32   12771 | Tisgiv        3476/  721 0.06 0.46 0.65 c25 |   22   12     12   306k    3  42/6   1 | 608495 751412
 20900 |  32   18657 | Ǐkfí        6103/  953 0.04 0.33 0.49 c163 |  230   13     13   314k    2  48/0   1 | 606633 789742
 21000 |  32   18519 | Ǐkfí        6615/ 1021 0.03 0.36 0.50 c163 |  230   13     13   314k    2  48/0   1 | 596895 768504
[peopleSim] hearth candidate at (136,72) (24.0E -18.0N) stood down — the farming package arrived before it was invented
 21100 |  31   12284 | Lụ́lhụ̌     2736/  768 0.48 0.06 0.64 c93 |   93   16     24   625k    1  24/4   0 | 581525 729568
 21200 |  31   12840 | Lụ́lhụ̌     4433/  733 0.34 0.06 0.64 c93 |   93   21     30   778k    1  24/4   0 | 559133 705515
 21300 |  25   12002 | Lụ́lhụ̌     4394/  732 0.25 0.11 0.65 c93 |   93   21     30   778k    1  24/4   0 | 545528 712541
 21400 |  28   15816 | Lụ́lhụ̌     5021/  727 0.17 0.11 0.65 c93 |   93   18     22   568k    4  28/5   1 | 544949 735728
 21500 |  26   15043 | Lụ́lhụ̌     4219/  733 0.13 0.11 0.66 c331 |  331   20     30   778k    2  40/0   0 | 552206 737010
 21600 |  29   19557 | Lụ́lhụ̌     8326/  731 0.09 0.16 0.67 c331 |  137   18     18   457k    1  30/3   0 | 553667 677043
[peopleSim] hearth candidate at (31,23) (-133.5E 55.5N) stood down — the farming package arrived before it was invented
 21700 |  29   19052 | Lụ́lhụ̌     8207/  731 0.11 0.16 0.67 c331 |  137   18     18   457k    1  30/3   0 | 550965 671095
 21800 |  28   19917 | Lụ́lhụ̌     7412/  741 0.15 0.16 0.68 c331 |  230   12     13   313k    2  28/0   0 | 522833 747998
 21900 |  28   16267 | Lụ́lhụ̌     6142/  614 0.11 0.21 0.68 c331 |  341   20     33   860k    1  -/-   0 | 505735 834215
 22000 |  28   15052 | Lụ́lhụ̌     5215/  522 0.08 0.21 0.69 c331 |  341   20     33   860k    1  -/-   0 | 518758 839644
 22100 |  29   18680 | Fùlpū       7688/  220 0.08 0.55 0.57 c341 |  341   20     40  1044k   10  53/69   0 | 520337 756779
[peopleSim] hearth candidate at (56,49) (-96.0E 16.5N) stood down — the farming package arrived before it was invented
 22200 |  29   18226 | Fùlpū       8027/  379 0.34 0.57 0.59 c341 |  230   12     13   313k    2  39/0   0 | 501518 782688
 22300 |  29   16607 | Fùlpū       7546/  897 0.39 0.57 0.61 c341 |  230   12     13   313k    2  25/0   0 | 519059 770566
 22400 |  29   14741 | Fùlpū       4187/  730 0.35 0.57 0.62 c341 |  341   18     22   559k   10  24/177   0 | 533374 759242
 22500 |  27   14854 | Fị̀tlà      5791/  926 0.16 0.17 0.44 c222 |  341   17     17   433k   10  24/177   0 | 519512 743758
 22600 |  27   14887 | Fị̀tlà      6428/  133 0.36 0.17 0.45 c222 |  341   17     17   433k    6  35/28   0 | 448717 719363
 22700 |  24   15139 | Lụ́lhụ̌     4667/  643 0.15 0.26 0.63 c222 |  341   21     21   536k    6  40/22   0 | 463364 690630
 22800 |  26   12332 | Fùlpū       3850/  669 0.29 0.59 0.67 c341 |  341   16     16   407k    6  40/22   0 | 501182 672269
 22900 |  27   10596 | Fùlpū       2544/  696 0.26 0.59 0.68 c341 |  341   14     14   357k    5  32/50   0 | 506858 695106
 23000 |  26   10337 | Fùlpū       2256/  688 0.19 0.59 0.69 c341 |  341   14     14   357k    3  40/6   0 | 509898 678674
[peopleSim] hearth candidate at (77,72) (-64.5E -18.0N) stood down — the farming package arrived before it was invented
 23100 |  26   12345 | Ňǐlhụ̌      2175/  710 0.60 0.05 0.68 c514 |  514   13     21   547k    3  30/2   0 | 491288 629536
