[harness] tree 31824dd
[SIM_TUNE] {"DAWN_LIVE":1,"STATE_RECORDS":1,"LAND_KNOW":1,"PEER_SEATS":1,"FOUND_DRIFT":1,"ABSORB_ORG_ERA":1,"TRIBUTE_UP":0.33,"ENGULF":8,"FEAR_REACH":1,"WAR_FINISH":1,"SMALL_WAR":8,"RELIEF_REACH":1,"EXCH_WAVE":3,"TECH_USE":1,"VASSAL_LEVY":0.5,"DISSOLVE_CORE":1,"SETT_STRIDE":3,"TRADE_STRIDE":5,"MINT_REACH":1}
[peopleSim] hearth pin Nile picked at tile (138,40) (27.0E 30.0N) — maturity deferred to the stagger law
[peopleSim] hearth pin Mesopotamia picked at tile (149,38) (43.5E 33.0N) — maturity deferred to the stagger law
[peopleSim] hearth pin Indus picked at tile (167,41) (70.5E 28.5N) — maturity deferred to the stagger law
[peopleSim] hearth pin Yellow River picked at tile (196,38) (114.0E 33.0N) — maturity deferred to the stagger law
[peopleSim] hearth candidate at (138,40) (27.0E 30.0N) score 6.39 pkg=wheat(suit 0.92) — ARMED: ~974y of peopled-basin time from maturity
[peopleSim] hearth candidate at (149,38) (43.5E 33.0N) score 4.32 pkg=wheat(suit 0.69) — ARMED: ~1311y of peopled-basin time from maturity
[peopleSim] hearth candidate at (167,41) (70.5E 28.5N) score 6.34 pkg=wheat(suit 0.98) — ARMED: ~922y of peopled-basin time from maturity
[peopleSim] hearth candidate at (196,38) (114.0E 33.0N) score 4.11 pkg=rice(suit 0.81) — ARMED: ~3106y of peopled-basin time from maturity
[peopleSim] hearth candidate at (58,38) (-93.0E 33.0N) score 5.34 pkg=maize(suit 0.87) — ARMED: ~5148y of peopled-basin time from maturity
[peopleSim] hearth candidate at (111,53) (-13.5E 10.5N) score 1.76 pkg=sorghum(suit 0.64) — ARMED: ~3133y of peopled-basin time from maturity
[peopleSim] hearth candidate at (140,73) (30.0E -19.5N) score 1.32 pkg=tubers(suit 0.93) — ARMED: ~3243y of peopled-basin time from maturity
[peopleSim] hearth candidate at (77,72) (-64.5E -18.0N) score 0.87 pkg=tubers(suit 0.57) — ARMED: ~5283y of peopled-basin time from maturity
[peopleSim] hearth candidate at (31,23) (-133.5E 55.5N) score 0.50 — ARMED: ~13000y of peopled-basin time from maturity
[peopleSim] hearth candidate at (117,23) (-4.5E 55.5N) score 0.50 — ARMED: ~13000y of peopled-basin time from maturity

=== ANCHOR MELT DECOMPOSITION  480x240 (tw=240)  seed 8817  bar 200  box lon 24..36 lat 20..33 ===
[popField] worker pool engaged: 4 bands
[transHeap] step=24 cap=1024 peakN=0 pushes=0 (0.0MB backing)
[peopleSim] AGRICULTURE INVENTED at (167,41) (70.5E 28.5N) — the basin farms; a city will rise when its market gathers one (score 6.34)
[peopleSim] AGRICULTURE INVENTED at (138,40) (27.0E 30.0N) — the basin farms; a city will rise when its market gathers one (score 6.39)
[peopleSim] AGRICULTURE INVENTED at (149,38) (43.5E 33.0N) — the basin farms; a city will rise when its market gathers one (score 4.32)

  ✝ ANCHOR DIED: Fōntà (id 59) — abandoned @ 17458 — born@15700: people 1244 terr 5 fedM 0.61 — final trajectory:
     step   people  urban   fedM  supply/coreNeed   terr work   dis  fam hvst siege  cid  army
    18500      20      2   0.00      0.0/0.0         0    0  0.25  0  0.35  0    111     0
    18600      20      2   0.00      0.0/0.0         0    0  0.27  0  0.35  0    111     0
    18700      19      2   0.00      0.0/0.0         0    0  0.27  0  0.35  0    111     0
    18800      19      2   0.00      0.0/0.0         0    0  0.27  0  0.35  0    111     0
[peopleSim] AGRICULTURE INVENTED at (111,53) (-13.5E 10.5N) — the basin farms; a city will rise when its market gathers one (score 1.76)

  ✝ ANCHOR DIED: Bommogyoma (id 117) — withered @ 19659 — born@16800: people 2715 terr 15 fedM 0.28 — final trajectory:
     step   people  urban   fedM  supply/coreNeed   terr work   dis  fam hvst siege  cid  army
    17700     149    149   0.01      0.0/0.6         3    0  0.20  0  0.35  0    117     4
    17800     149     96   0.01      0.0/0.4         3    0  0.20  0  0.35  0    117     3
    17900     130     13   0.01      0.0/0.1         0    0  0.20  0  0.35  0    117     3
    18000      99     10   0.00      0.0/0.0         0    0  0.23  0  0.35  0    117     2
    18100      77      8   0.00      0.0/0.0         0    0  0.23  0  0.35  0    117     1
    18200      59      6   0.00      0.0/0.0         0    0  0.23  0  0.35  0    117     1
    18300      46      5   0.00      0.0/0.0         0    0  0.26  0  0.35  0    117     0
    18400      36      4   0.00      0.0/0.0         0    0  0.26  0  0.35  0    117     0
    18500      28      3   0.00      0.0/0.0         0    0  0.26  0  0.35  0    117     0
    18600      22      2   0.00      0.0/0.0         0    0  0.29  0  0.35  0    117     0
    18700      17      2   0.00      0.0/0.0         0    0  0.29  0  0.35  0    117     0
    18800      13      1   0.00      0.0/0.0         0    0  0.29  0  0.35  0    117     0
    18900      10      1   0.00      0.0/0.0         0    0  0.31  1  0.35  0    117     0
    19000       8      1   0.00      0.0/0.0         0    0  0.31  1  0.35  0    117     0
    19100       6      1   0.00      0.0/0.0         0    0  0.31  1  0.35  0    117     0
    19200       5      0   0.00      0.0/0.0         0    0  0.34  1  0.35  0    117     0
    19300       4      0   0.00      0.0/0.0         0    0  0.34  1  0.35  0    117     0
    19400       4      0   0.00      0.0/0.0         0    0  0.34  1  0.35  0    117     0
    19500       4      0   0.00      0.0/0.0         0    0  0.36  1  0.35  0    117     0
    19600       4      0   0.00      0.0/0.0         0    0  0.36  1  0.35  0    117     0
[peopleSim] hearth candidate at (117,23) (-4.5E 55.5N) stood down — the farming package arrived before it was invented

  ✝ ANCHOR DIED: Hìuňpì (id 216) — abandoned @ 20211 — born@17600: people 5920 terr 23 fedM 0.98 — final trajectory:
     step   people  urban   fedM  supply/coreNeed   terr work   dis  fam hvst siege  cid  army
    18300    3072    816   0.13      0.0/3.4        11    9  0.15  0  1.00  1    217    23
    18400    3140    814   0.09      0.0/3.6        11    9  0.15  0  1.00  1    217    82
    18500    1371    870   0.07      0.0/3.7        10    4  0.15  0  1.00  1    217    66
    18600    3222    843   0.05      0.0/3.7        17    7  0.19  0  1.00  1    217    67
    18700    3323    852   0.03      0.0/3.9        17    7  0.19  0  1.00  1    217    83
    18800    3384    838   0.02      0.0/3.8        21   12  0.19  0  1.00  1    217    69
    18900    3886    837   0.08      1.2/3.8        23   17  0.23  1  0.35  0    217    65
    19000    3897    830   0.10      0.5/3.7        23   17  0.23  1  0.35  0    217    57
    19100    2253    854   0.07      0.0/3.7        17    0  0.23  1  0.35  0    217    50
    19200     122    122   0.05      0.0/0.7         7    0  0.26  1  0.35  0    217    54
    19300     113     11   0.04      0.0/0.2         0    0  0.26  1  0.35  0    216    17
    19400      82      8   0.03      0.0/0.1         0    0  0.26  1  0.35  0    216    14
    19500    4003    873   0.02      0.0/3.7        10   10  0.29  1  0.35  1    216    11
    19600      11     11   0.01      0.0/0.3         2    0  0.29  1  0.35  1    216    95
    19700       9      9   0.01      0.0/0.0         2    0  0.29  1  0.35  0    216     2
    19800       6      1   0.01      0.0/0.0         0    0  0.31  1  0.35  0    216     1
    19900       4      0   0.01      0.0/0.0         0    0  0.31  1  0.35  0    216     1
    20000       3      0   0.00      0.0/0.0         0    0  0.31  1  0.35  0    216     1
    20100       2      0   0.00      0.0/0.0         0    0  0.33  0  0.35  0    216     0
    20200       2      0   0.00      0.0/0.0         0    0  0.33  0  0.35  0    216     0

  ✝ ANCHOR DIED: Oponpa (id 70) — abandoned @ 21194 — born@16900: people 1627 terr 12 fedM 0.02 — final trajectory:
     step   people  urban   fedM  supply/coreNeed   terr work   dis  fam hvst siege  cid  army
    19200     221    221   0.03      0.0/0.9         4    4  0.39  1  0.35  1     70    22
    19300     207    207   0.06      0.2/0.8         4    4  0.39  1  0.35  0     70    22
    19400     199    199   0.10      0.2/0.8         4    4  0.39  1  0.35  0     70    22
    19500     185    185   0.10      0.0/0.8         3    3  0.40  1  0.35  1     70    22
    19600     173     17   0.07      0.0/0.1         0    0  0.40  1  0.35  1    285     5
    19700     131     13   0.05      0.0/0.1         0    0  0.40  1  0.35  1    285     4
    19800     102     10   0.04      0.0/0.0         0    0  0.42  1  0.35  0    285     3
    19900      80      8   0.03      0.0/0.0         0    0  0.42  1  0.35  0    285     2
    20000      59      6   0.02      0.0/0.0         0    0  0.42  1  0.35  0    285     2
    20100      52      5   0.01      0.0/0.0         0    0  0.43  0  0.35  0    285     1
    20200      35      3   0.01      0.0/0.0         0    0  0.43  0  0.35  0    285     0
    20300      26      3   0.01      0.0/0.0         0    0  0.43  0  0.35  0    285     0
    20400      20      2   0.00      0.0/0.0         0    0  0.45  0  0.35  0    285     0
    20500      15      2   0.00      0.0/0.0         0    0  0.45  0  0.35  0    285     0
    20600      11      1   0.00      0.0/0.0         0    0  0.45  0  0.35  0    285     0
    20700       9      1   0.00      0.0/0.0         0    0  0.46  0  0.35  0    285     0
    20800       5      1   0.00      0.0/0.0         0    0  0.46  0  0.35  0    285     0
    20900       4      0   0.00      0.0/0.0         0    0  0.46  0  0.35  0    285     0
    21000       3      0   0.00      0.0/0.0         0    0  0.47  0  0.35  0    285     0
    21100       2      0   0.00      0.0/0.0         0    0  0.47  0  0.35  0    285     0

  ✝ ANCHOR DIED: Fọ̄ịkfé (id 50) — abandoned @ 22021 — born@15600: people 1221 terr 5 fedM 0.54 — final trajectory:
     step   people  urban   fedM  supply/coreNeed   terr work   dis  fam hvst siege  cid  army
    20100    3409    813   0.04      0.0/3.6         7    7  0.40  0  0.35  1     50    75
    20200    2995    299   0.03      0.0/1.6         0    0  0.40  0  0.35  1     50   129
    20300    2345    235   0.02      0.0/1.3         0    0  0.40  0  0.35  0     50   103
    20400    1860    186   0.02      0.0/1.1         0    0  0.42  0  0.35  0     50    83
    20500    1478    148   0.01      0.0/0.9         0    0  0.42  0  0.35  0     50    66
    20600    1145    114   0.01      0.0/0.7         0    0  0.42  0  0.35  0     50    53
    20700     885     89   0.01      0.0/0.6         0    0  0.43  0  0.35  0     50    42
    20800     679     68   0.00      0.0/0.5         0    0  0.43  0  0.35  0     50    34
    20900      59     59   0.00      0.0/0.4         9    0  0.43  0  0.35  0     50    27
    21000      55     55   0.00      0.0/0.3         9    0  0.44  0  0.35  0     50     9
    21100      41      4   0.00      0.0/0.1         0    0  0.44  0  0.35  0     50     8
    21200      28      3   0.00      0.0/0.1         0    0  0.44  0  0.35  0     50     6
    21300      19      2   0.00      0.0/0.1         0    0  0.45  0  0.35  0     50     4
    21400      13      1   0.00      0.0/0.0         0    0  0.45  0  0.35  0     50     3
    21500       9      1   0.00      0.0/0.0         0    0  0.45  0  0.35  0     50     2
    21600       6      1   0.00      0.0/0.0         0    0  0.46  0  0.35  0     50     1
    21700       4      0   0.00      0.0/0.0         0    0  0.46  0  0.35  0     50     1
    21800       3      0   0.00      0.0/0.0         0    0  0.46  0  0.35  0     50     1
    21900       2      0   0.00      0.0/0.0         0    0  0.47  0  0.35  0     50     0
    22000       2      0   0.00      0.0/0.0         0    0  0.47  0  0.35  0     50     0

  ✝ ANCHOR DIED: Ňǐlkū (id 422) — abandoned @ 22062 — born@19900: people 2650 terr 8 fedM 0.22 — final trajectory:
     step   people  urban   fedM  supply/coreNeed   terr work   dis  fam hvst siege  cid  army
    20100    2960    564   0.11      0.0/2.5        19   19  0.13  0  1.00  1    422    57
    20200    3927    619   0.08      0.0/2.9        21   18  0.13  0  1.00  1    422    99
    20300    3874    630   0.06      0.0/3.2        21   18  0.13  0  1.00  1    422   166
    20400      28     28   0.04      0.0/0.4         4    0  0.16  0  1.00  1    422    85
    20500    1128    623   0.03      0.0/2.7         4    0  0.16  0  1.00  1    422    40
    20600     951     95   0.02      0.0/0.5         0    0  0.16  0  1.00  0    422    38
    20700     743     74   0.01      0.0/0.4         0    0  0.19  0  1.00  0    422    25
    20800     574     57   0.01      0.0/0.3         0    0  0.19  0  1.00  0    422    15
    20900     443     44   0.01      0.0/0.2         0    0  0.19  0  1.00  0    422     9
    21000     334     33   0.01      0.0/0.2         0    0  0.22  0  1.00  0    422     5
    21100     251     25   0.00      0.0/0.1         0    0  0.22  0  1.00  0    422     3
    21200     197     20   0.00      0.0/0.1         0    0  0.22  0  1.00  0    422     2
    21300     187     19   0.00      0.0/0.1         0    0  0.25  0  1.00  1    422     0
    21400     163     16   0.00      0.0/0.1         0    0  0.25  0  1.00  1    422     0
    21500       8      8   0.00      0.0/0.0         2    0  0.25  0  1.00  1    422     0
    21600       7      1   0.00      0.0/0.0         0    0  0.27  0  1.00  0    517     0
    21700       5      0   0.00      0.0/0.0         0    0  0.27  0  1.00  0    517     0
    21800       3      0   0.00      0.0/0.0         0    0  0.27  0  1.00  0    517     0
    21900       2      0   0.00      0.0/0.0         0    0  0.30  0  1.00  0    517     0
    22000       2      0   0.00      0.0/0.0         0    0  0.30  0  1.00  0    517     0

  ✝ ANCHOR DIED: Fị̀tlà (id 416) — withered @ 22417 — born@19800: people 1526 terr 5 fedM 0.31 — final trajectory:
     step   people  urban   fedM  supply/coreNeed   terr work   dis  fam hvst siege  cid  army
    20500     177    177   0.03      0.0/0.7         1    0  0.16  0  1.00  0    416     9
    20600     179     18   0.02      0.0/0.1         0    0  0.16  0  1.00  0    416     9
    20700     179     18   0.02      0.0/0.1         0    0  0.19  0  1.00  0    416     7
    20800    1159    807   0.01      0.0/3.2         6    0  0.19  0  1.00  0    416     6
    20900    1081    108   0.01      0.0/0.5         0    0  0.19  0  1.00  0    416    10
    21000     844     84   0.01      0.0/0.4         0    0  0.22  0  1.00  0    416     8
    21100     655     65   0.00      0.0/0.3         0    0  0.22  0  1.00  0    416     7
    21200     505     51   0.00      0.0/0.2         0    0  0.22  0  1.00  0    416     5
